username,user_id,likes,retweets,replies,quotes,engagement_value,success_score,performance,performance_encoded,tweet_length,word_count,hashtag_count,mention_count,url_count,emoji_count,caps_ratio,has_question,has_exclamation,has_ellipsis,day_of_week,hour,month,is_weekend,is_business_hours,is_peak_hours,days_since_last_tweet,sentiment_polarity,is_positive,is_negative,is_neutral,total_interactions,like_to_retweet_ratio,retweet_ratio,reply_ratio,like_ratio
locksy,1690477851638730752,14,0,2,0,18,0.15384615384615385,Underperformed,0,30,5,0,0,0,0,0.8666666666666667,0,0,0,3,5,2,0,0,0,0.0,0.0,0,0,1,16,14.0,0.0,0.125,0.875
Maximilian_evm,1943319550730326016,0,44,0,0,88,0.41025641025641024,Underperformed,0,111,13,0,1,2,0,0.0990990990990991,0,0,0,3,5,2,0,0,0,0.0,0.13636363636363635,1,0,0,44,0.0,1.0,0.0,0.0
Maximilian_evm,1943319550730326016,3,0,0,0,3,0.6153846153846154,Underperformed,0,42,6,0,1,0,1,0.023809523809523808,0,0,0,3,6,2,0,0,0,0.0,0.8,1,0,0,3,3.0,0.0,0.0,1.0
rb_tweets,1034629472689971200,47,0,8,0,63,6.666666666666667,Viral,3,57,4,0,0,1,1,0.5263157894736842,0,1,0,3,6,2,0,0,0,0.0,0.0,0,0,1,55,47.0,0.0,0.14545454545454545,0.8545454545454545
tomdnc,1355869080079634435,1,0,1,0,3,37.02564102564103,Viral,3,46,7,0,2,0,0,0.043478260869565216,1,0,0,3,6,2,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
tomdnc,1355869080079634435,1,0,1,0,3,0.09523809523809523,Underperformed,0,125,24,0,1,0,0,0.024,0,0,0,3,6,2,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
tomdnc,1355869080079634435,1,0,1,0,3,1.5897435897435896,Successful,2,47,7,0,1,0,1,0.0425531914893617,0,0,0,3,6,2,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
tomdnc,1355869080079634435,0,0,1,0,2,15.047619047619047,Viral,3,83,14,0,1,0,0,0.024096385542168676,0,0,0,3,6,2,0,0,0,0.0,0.5,1,0,0,1,0.0,0.0,1.0,0.0
rb_tweets,1034629472689971200,1,0,0,0,1,9.857142857142858,Viral,3,84,11,0,1,1,0,0.047619047619047616,0,1,1,3,6,2,0,0,0,0.0,0.35,1,0,0,1,1.0,0.0,0.0,1.0
rb_tweets,1034629472689971200,39,0,12,0,63,11.061224489795919,Viral,3,148,19,0,0,2,0,0.08108108108108109,1,0,0,3,7,2,0,0,0,0.0,-0.15555555555555556,0,1,0,51,39.0,0.0,0.23529411764705882,0.7647058823529411
rb_tweets,1034629472689971200,0,0,1,0,2,0.04081632653061224,Underperformed,0,16,2,0,1,0,0,0.0,0,0,0,3,7,2,0,0,0,0.0,0.0,0,0,1,1,0.0,0.0,1.0,0.0
rb_tweets,1034629472689971200,1,0,1,0,3,0.5714285714285714,Underperformed,0,48,8,0,1,0,0,0.0,0,0,0,3,7,2,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
penguin_pmkt,1971222411107500039,0,21379,0,0,42758,7.387755102040816,Viral,3,140,25,0,1,0,0,0.08571428571428572,0,0,0,3,7,2,0,0,0,0.0,0.0,0,0,1,21379,0.0,1.0,0.0,0.0
rb_tweets,1034629472689971200,0,0,0,0,0,0.04081632653061224,Underperformed,0,20,4,0,1,0,0,0.05,0,0,0,3,7,2,0,0,0,0.0,-0.4,0,1,0,0,0.0,0.0,0.0,0.0
tsybka,1826161295051337729,19,1,2,0,25,5.183673469387755,Viral,3,58,5,0,1,1,0,0.1896551724137931,0,0,0,3,7,2,0,0,0,0.0,0.0,0,0,1,22,19.0,0.045454545454545456,0.09090909090909091,0.8636363636363636
tsybka,1826161295051337729,71,3,14,0,105,0.5714285714285714,Underperformed,0,251,40,0,0,1,0,0.03187250996015936,0,0,0,3,8,2,0,0,0,0.0,0.11499999999999999,1,0,0,88,23.666666666666668,0.03409090909090909,0.1590909090909091,0.8068181818181818
MEPPonPM,1977097546725228544,8,0,1,0,10,0.04878048780487805,Underperformed,0,36,2,0,0,1,0,0.1388888888888889,0,0,0,3,9,2,0,1,0,0.0,0.0,0,0,1,9,8.0,0.0,0.1111111111111111,0.8888888888888888
MEPPonPM,1977097546725228544,1,0,0,0,1,26.428571428571427,Viral,3,280,47,0,0,0,0,0.03571428571428571,0,0,0,3,10,2,0,1,0,0.0,-0.06666666666666667,0,0,1,1,1.0,0.0,0.0,1.0
tsybka,1826161295051337729,1,0,0,0,1,1.8666666666666667,Successful,2,99,13,0,1,1,0,0.1111111111111111,0,0,0,3,10,2,0,1,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,26,2,4,0,38,11.822222222222223,Viral,3,317,52,0,0,2,0,0.04100946372239748,0,0,0,3,10,2,0,1,0,0.0,0.0,0,0,1,32,13.0,0.0625,0.125,0.8125
rb_tweets,1034629472689971200,1,0,1,0,3,0.1643835616438356,Underperformed,0,18,2,0,1,0,0,0.05555555555555555,0,0,0,3,10,2,0,1,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
AIexey_Stark,1710348465920708608,1,0,0,0,1,196.7945205479452,Viral,3,92,14,0,3,0,0,0.03260869565217391,0,0,0,3,10,2,0,1,0,0.0,0.10000000000000003,1,0,0,1,1.0,0.0,0.0,1.0
tsybka,1826161295051337729,71,1,23,0,119,0.16568047337278108,Underperformed,0,303,45,0,1,1,0,0.0429042904290429,0,0,0,3,10,2,0,1,0,0.0,-0.029464285714285693,0,0,1,95,71.0,0.010526315789473684,0.24210526315789474,0.7473684210526316
tsybka,1826161295051337729,5,0,0,0,5,0.0,Underperformed,0,73,6,0,2,1,0,0.1232876712328767,0,0,0,3,10,2,0,1,0,0.0,0.0,0,0,1,5,5.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,1,0,0,0,1,0.4931506849315068,Underperformed,0,27,4,0,1,0,0,0.037037037037037035,1,0,0,3,10,2,0,1,0,0.0,-1.0,0,1,0,1,1.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,1,0,1,0,3,0.8979591836734694,Normal,1,74,9,0,3,0,0,0.05405405405405406,1,0,0,3,10,2,0,1,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
AIexey_Stark,1710348465920708608,2,0,1,0,4,26.37735849056604,Viral,3,73,12,0,2,0,0,0.0273972602739726,0,0,0,3,10,2,0,1,0,0.0,0.0,0,0,1,3,2.0,0.0,0.3333333333333333,0.6666666666666666
ruslan55x,1519567230245404673,0,0,0,0,0,0.59375,Underperformed,0,23,4,0,1,0,1,0.043478260869565216,0,0,0,3,11,2,0,1,0,0.0,0.7,1,0,0,0,0.0,0.0,0.0,0.0
tsybka,1826161295051337729,3,0,0,0,3,0.1951219512195122,Underperformed,0,154,21,0,1,1,0,0.06493506493506493,0,0,0,3,12,2,0,1,1,0.0,0.13636363636363635,1,0,0,3,3.0,0.0,0.0,1.0
tomdnc,1355869080079634435,1,0,0,0,1,0.5945945945945946,Underperformed,0,20,2,0,1,0,0,0.05,0,1,0,3,13,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
Eltonma,111573871,2,0,1,0,4,1.4375,Normal,1,27,5,0,1,0,0,0.037037037037037035,0,0,0,3,13,2,0,1,1,0.0,0.0,0,0,1,3,2.0,0.0,0.3333333333333333,0.6666666666666666
TheGreekTrader,1895237122145001473,70,1,28,0,128,0.21621621621621623,Underperformed,0,210,35,0,1,1,0,0.04285714285714286,1,0,0,3,13,2,0,1,1,0.0,0.125,1,0,0,99,70.0,0.010101010101010102,0.2828282828282828,0.7070707070707071
TheGreekTrader,1895237122145001473,7,0,0,0,7,0.16216216216216217,Underperformed,0,183,29,0,1,1,0,0.03278688524590164,0,0,0,3,13,2,0,1,1,0.0,0.5,1,0,0,7,7.0,0.0,0.0,1.0
holy_moses7,1594141391357108224,1,0,1,0,3,0.125,Underperformed,0,42,5,0,2,0,0,0.047619047619047616,0,0,0,3,13,2,0,1,1,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
ruslan55x,1519567230245404673,80,4,7,0,102,52.25,Viral,3,276,47,0,1,0,0,0.03985507246376811,0,0,0,3,13,2,0,1,1,0.0,0.25,1,0,0,91,20.0,0.04395604395604396,0.07692307692307693,0.8791208791208791
TheGreekTrader,1895237122145001473,1,0,2,0,5,3.75,Viral,3,30,3,0,2,0,0,0.03333333333333333,1,0,0,3,13,2,0,1,1,0.0,0.0,0,0,1,3,1.0,0.0,0.6666666666666666,0.3333333333333333
TheGreekTrader,1895237122145001473,0,0,1,0,2,36.486486486486484,Viral,3,146,25,0,2,0,0,0.02054794520547945,0,0,0,3,13,2,0,1,1,0.0,0.033333333333333305,0,0,1,1,0.0,0.0,1.0,0.0
ruslan55x,1519567230245404673,1,0,0,0,1,0.975609756097561,Normal,1,29,3,0,2,0,1,0.10344827586206896,0,0,0,3,13,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
ruslan55x,1519567230245404673,0,0,0,0,0,1.5384615384615385,Successful,2,28,3,0,2,0,1,0.03571428571428571,0,0,0,3,14,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
AIexey_Stark,1710348465920708608,29,1,10,0,51,1.2307692307692308,Normal,1,303,46,0,0,1,0,0.039603960396039604,0,0,0,3,14,2,0,1,1,0.0,0.1866666666666667,1,0,0,40,29.0,0.025,0.25,0.725
0xWeiler,1480978398176497670,1,0,0,0,1,0.05128205128205128,Underperformed,0,40,2,0,1,1,0,0.225,0,0,0,3,14,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,1,0,0,0,1,0.0,Underperformed,0,78,11,0,3,0,0,0.05128205128205128,0,0,0,3,14,2,0,1,1,0.0,0.13636363636363635,1,0,0,1,1.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,1,0,1,0,3,2.324324324324324,Viral,3,79,11,0,3,0,0,0.08860759493670886,0,0,0,3,14,2,0,1,1,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
datadashboards,1895797037464956928,8,1,1,0,12,0.05128205128205128,Underperformed,0,269,40,0,2,1,0,0.07806691449814127,0,1,0,3,14,2,0,1,1,0.0,0.0,0,0,1,10,8.0,0.1,0.1,0.8
AIexey_Stark,1710348465920708608,2,0,1,0,4,0.3076923076923077,Underperformed,0,166,31,0,3,0,0,0.024096385542168676,0,0,0,3,14,2,0,1,1,0.0,0.575,1,0,0,3,2.0,0.0,0.3333333333333333,0.6666666666666666
AIexey_Stark,1710348465920708608,1,0,0,0,1,1459.2307692307693,Viral,3,67,8,0,3,0,0,0.1044776119402985,0,0,0,3,14,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,0,0,0,0,0,287.28205128205127,Viral,3,53,6,0,3,0,0,0.07547169811320754,0,0,0,3,14,2,0,1,1,0.0,0.6,1,0,0,0,0.0,0.0,0.0,0.0
AIexey_Stark,1710348465920708608,1,0,0,0,1,25.17948717948718,Viral,3,44,4,0,3,0,0,0.09090909090909091,0,0,0,3,14,2,0,1,1,0.0,0.6,1,0,0,1,1.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,1,0,1,0,3,0.09302325581395349,Underperformed,0,59,9,0,3,0,0,0.01694915254237288,0,0,0,3,14,2,0,1,1,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
AIexey_Stark,1710348465920708608,1,0,1,0,3,0.9302325581395349,Normal,1,64,10,0,3,0,0,0.03125,0,0,0,3,14,2,0,1,1,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
AIexey_Stark,1710348465920708608,2,0,1,0,4,4.744186046511628,Viral,3,77,9,0,3,0,0,0.06493506493506493,0,0,0,3,14,2,0,1,1,0.0,-0.16666666666666666,0,1,0,3,2.0,0.0,0.3333333333333333,0.6666666666666666
tomdnc,1355869080079634435,4,0,1,0,6,0.3181818181818182,Underperformed,0,59,13,0,1,0,0,0.01694915254237288,0,0,0,3,14,2,0,1,1,0.0,0.8,1,0,0,5,4.0,0.0,0.2,0.8
AIexey_Stark,1710348465920708608,0,0,0,0,0,16.0,Viral,3,32,4,0,1,0,0,0.03125,0,0,0,3,14,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
AIexey_Stark,1710348465920708608,1,0,1,0,3,0.8148148148148148,Normal,1,107,13,0,4,0,0,0.06542056074766354,0,0,0,3,14,2,0,1,1,0.0,0.3666666666666667,1,0,0,2,1.0,0.0,0.5,0.5
AIexey_Stark,1710348465920708608,1,0,0,0,1,40.18518518518518,Viral,3,41,4,0,1,0,0,0.024390243902439025,0,0,0,3,15,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
tsybka,1826161295051337729,2,0,0,0,2,0.1111111111111111,Underperformed,0,31,3,0,2,0,0,0.06451612903225806,0,0,0,3,15,2,0,1,1,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
rb_tweets,1034629472689971200,1,0,0,0,1,2.347826086956522,Viral,3,19,3,0,1,0,0,0.05263157894736842,0,0,0,3,15,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
ruslan55x,1519567230245404673,1,0,0,0,1,2.347826086956522,Viral,3,31,3,0,2,0,1,0.06451612903225806,0,0,0,3,15,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
holy_moses7,1594141391357108224,0,0,0,0,0,0.07407407407407407,Underperformed,0,58,8,0,2,0,0,0.05172413793103448,0,0,0,3,15,2,0,1,1,0.0,0.55,1,0,0,0,0.0,0.0,0.0,0.0
ruslan55x,1519567230245404673,2,0,0,0,2,1.4782608695652173,Normal,1,12,2,0,1,0,1,0.08333333333333333,0,0,0,3,15,2,0,1,1,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
penguin_pmkt,1971222411107500039,1,0,0,0,1,0.03571428571428571,Underperformed,0,68,11,0,2,0,0,0.014705882352941176,0,0,0,3,16,2,0,1,1,0.0,-0.475,0,1,0,1,1.0,0.0,0.0,1.0
ruslan55x,1519567230245404673,0,0,0,0,0,0.07142857142857142,Underperformed,0,26,3,0,2,0,1,0.2692307692307692,0,0,0,3,16,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
AIexey_Stark,1710348465920708608,0,0,0,1,0,0.25,Underperformed,0,69,9,0,3,0,0,0.057971014492753624,0,0,0,3,16,2,0,1,1,0.0,0.7,1,0,0,0,0.0,0.0,0.0,0.0
penguin_pmkt,1971222411107500039,1,0,0,0,1,0.047619047619047616,Underperformed,0,92,16,0,1,0,1,0.07608695652173914,0,0,0,3,16,2,0,1,1,0.0,0.1,0,0,1,1,1.0,0.0,0.0,1.0
ruslan55x,1519567230245404673,0,0,0,0,0,4.285714285714286,Viral,3,32,3,0,2,0,1,0.0625,0,0,0,3,16,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Maximilian_evm,1943319550730326016,5,0,1,0,7,0.7142857142857143,Underperformed,0,53,7,0,2,0,1,0.09433962264150944,0,0,0,3,16,2,0,1,1,0.0,0.0,0,0,1,6,5.0,0.0,0.16666666666666666,0.8333333333333334
Maximilian_evm,1943319550730326016,204,6,63,10,342,26.142857142857142,Viral,3,17,3,0,0,0,0,0.058823529411764705,0,0,0,3,16,2,0,1,1,0.0,0.5,1,0,0,273,34.0,0.02197802197802198,0.23076923076923078,0.7472527472527473
AIexey_Stark,1710348465920708608,2,0,0,0,2,0.8095238095238095,Normal,1,58,7,0,3,0,0,0.05172413793103448,0,0,0,3,16,2,0,1,1,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,1,0,0,0,1,0.35,Underperformed,0,30,4,0,1,0,1,0.06666666666666667,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,1,0,0,0,1,0.05,Underperformed,0,20,2,0,1,0,1,0.1,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,0,0,0,0,0,44.108108108108105,Viral,3,11,2,0,1,0,0,0.0,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Maximilian_evm,1943319550730326016,2,0,0,0,2,0.05405405405405406,Underperformed,0,16,2,0,1,0,0,0.0625,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,1,0,1,0,3,44.91891891891892,Viral,3,68,8,0,3,0,0,0.058823529411764705,0,1,0,3,17,2,0,1,1,0.0,0.5,1,0,0,2,1.0,0.0,0.5,0.5
thenarrator,772645340935847936,1,0,0,0,1,1.7297297297297298,Successful,2,71,10,0,1,0,0,0.0,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,0,0,0,0,0,0.2702702702702703,Underperformed,0,34,6,0,1,0,0,0.0,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
thenarrator,772645340935847936,0,0,0,0,0,1.25,Normal,1,19,4,0,1,0,0,0.0,0,0,0,3,17,2,0,1,1,0.0,0.6,1,0,0,0,0.0,0.0,0.0,0.0
thenarrator,772645340935847936,1,0,1,0,3,2.125,Viral,3,48,7,0,1,0,1,0.08333333333333333,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
thenarrator,772645340935847936,0,0,1,0,2,1490.3125,Viral,3,31,5,0,1,0,0,0.0,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,1,0.0,0.0,1.0,0.0
thenarrator,772645340935847936,1,0,0,0,1,0.0625,Underperformed,0,37,6,0,1,0,0,0.05405405405405406,0,0,0,3,17,2,0,1,1,0.0,-0.875,0,1,0,1,1.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,1,0,0,0,1,1.1875,Normal,1,15,2,0,1,0,0,0.26666666666666666,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,0,0,0,0,0,0.25,Underperformed,0,45,7,0,1,0,0,0.0,1,0,0,3,17,2,0,1,1,0.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0
thenarrator,772645340935847936,2,0,0,0,2,0.625,Underperformed,0,57,10,0,1,0,0,0.05263157894736842,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
thenarrator,772645340935847936,1,0,1,0,3,1.4375,Normal,1,25,3,0,1,0,0,0.08,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
thenarrator,772645340935847936,2,0,0,0,2,13.777777777777779,Viral,3,30,3,0,2,0,0,0.06666666666666667,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,0,0,0,0,0,0.3076923076923077,Underperformed,0,36,2,0,1,1,0,0.2777777777777778,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
thenarrator,772645340935847936,0,0,0,0,0,168.61111111111111,Viral,3,31,4,0,1,0,0,0.06451612903225806,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
thenarrator,772645340935847936,1,0,0,0,1,3.1666666666666665,Viral,3,26,2,0,1,0,0,0.0,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,0,0,0,0,0,1.5555555555555556,Successful,2,27,4,0,1,0,0,0.07407407407407407,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
thenarrator,772645340935847936,1,0,0,0,1,0.8095238095238095,Normal,1,38,8,0,1,0,0,0.05263157894736842,0,0,0,3,17,2,0,1,1,0.0,0.8,1,0,0,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,1,0,0,0,1,14.0,Viral,3,51,7,0,1,0,0,0.0,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,2,0,0,0,2,1.0588235294117647,Normal,1,31,3,0,2,0,0,0.12903225806451613,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
thenarrator,772645340935847936,1,0,0,0,1,204.56,Viral,3,23,3,0,1,0,0,0.13043478260869565,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,0,0,0,0,0,9.018181818181818,Viral,3,102,16,0,2,0,0,0.0196078431372549,0,0,0,3,17,2,0,1,1,0.0,0.25,1,0,0,0,0.0,0.0,0.0,0.0
AIexey_Stark,1710348465920708608,54,7,15,0,98,0.18181818181818182,Underperformed,0,304,43,0,0,1,0,0.029605263157894735,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,76,7.714285714285714,0.09210526315789473,0.19736842105263158,0.7105263157894737
AIexey_Stark,1710348465920708608,2,0,1,0,4,0.72,Underperformed,0,87,9,0,4,0,0,0.05747126436781609,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,3,2.0,0.0,0.3333333333333333,0.6666666666666666
AIexey_Stark,1710348465920708608,1,0,1,0,3,0.56,Underperformed,0,35,5,0,2,0,0,0.08571428571428572,1,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
AIexey_Stark,1710348465920708608,2,0,0,0,2,4.88,Viral,3,71,11,0,1,0,0,0.014084507042253521,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,2,0,0,0,2,86.32,Viral,3,17,2,0,1,0,0,0.17647058823529413,0,0,0,3,17,2,0,1,1,0.0,0.25,1,0,0,2,2.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,2,0,0,1,2,0.88,Normal,1,91,15,0,1,0,0,0.01098901098901099,0,0,0,3,17,2,0,1,1,0.0,0.5,1,0,0,2,2.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,0,0,0,0,0,1.16,Normal,1,127,23,0,2,0,0,0.03937007874015748,0,0,0,3,17,2,0,1,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
tsybka,1826161295051337729,2,0,1,0,4,7.236363636363636,Viral,3,49,7,0,2,0,0,0.12244897959183673,0,0,0,3,17,2,0,1,1,0.0,0.13636363636363635,1,0,0,3,2.0,0.0,0.3333333333333333,0.6666666666666666
holy_moses7,1594141391357108224,9,0,1,0,11,0.8421052631578947,Normal,1,60,9,0,2,0,0,0.1,0,0,0,3,18,2,0,0,1,0.0,0.13636363636363635,1,0,0,10,9.0,0.0,0.1,0.9
holy_moses7,1594141391357108224,5,0,1,0,7,0.03508771929824561,Underperformed,0,52,10,0,1,0,0,0.09615384615384616,1,0,0,3,18,2,0,0,1,0.0,0.0,0,0,1,6,5.0,0.0,0.16666666666666666,0.8333333333333334
Maximilian_evm,1943319550730326016,0,0,0,0,0,6.0,Viral,3,10,2,0,1,0,0,0.0,0,0,0,3,18,2,0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
penguin_pmkt,1971222411107500039,2,0,1,0,4,0.5263157894736842,Underperformed,0,45,6,0,2,0,0,0.044444444444444446,0,0,0,3,18,2,0,0,1,0.0,0.0,0,0,1,3,2.0,0.0,0.3333333333333333,0.6666666666666666
holy_moses7,1594141391357108224,1,0,0,0,1,0.03508771929824561,Underperformed,0,38,7,0,1,0,0,0.02631578947368421,0,0,0,3,18,2,0,0,1,0.0,0.4,1,0,0,1,1.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,0,0,0,0,0,0.6181818181818182,Underperformed,0,43,9,0,1,0,0,0.023255813953488372,1,0,0,3,18,2,0,0,1,0.0,0.6,1,0,0,0,0.0,0.0,0.0,0.0
holy_moses7,1594141391357108224,321,13,49,5,445,0.3137254901960784,Underperformed,0,289,44,0,0,1,0,0.058823529411764705,0,0,0,3,18,2,0,0,1,0.0,0.16666666666666666,1,0,0,383,24.692307692307693,0.033942558746736295,0.1279373368146214,0.8381201044386423
holy_moses7,1594141391357108224,3,0,2,0,7,21.304347826086957,Viral,3,161,28,0,1,0,0,0.018633540372670808,0,0,0,3,18,2,0,0,1,0.0,-0.14583333333333334,0,1,0,5,3.0,0.0,0.4,0.6
AIexey_Stark,1710348465920708608,0,0,0,0,0,0.11764705882352941,Underperformed,0,32,4,0,1,0,0,0.0625,1,0,0,3,18,2,0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
holy_moses7,1594141391357108224,14,0,1,2,16,0.8695652173913043,Normal,1,276,45,0,0,0,0,0.014492753623188406,0,0,0,3,18,2,0,0,1,0.0,0.24166666666666667,1,0,0,15,14.0,0.0,0.06666666666666667,0.9333333333333333
AIexey_Stark,1710348465920708608,0,0,0,0,0,5.0476190476190474,Viral,3,101,14,0,1,0,0,0.039603960396039604,1,0,0,3,18,2,0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
holy_moses7,1594141391357108224,10,0,2,0,14,2.142857142857143,Viral,3,80,11,0,1,1,0,0.125,1,0,0,3,18,2,0,0,1,0.0,0.3333333333333333,1,0,0,12,10.0,0.0,0.16666666666666666,0.8333333333333334
CarOnPolymarket,1966325768499376131,158,1,29,1,218,0.5714285714285714,Underperformed,0,95,15,0,0,1,0,0.07368421052631578,0,0,0,3,18,2,0,0,1,0.0,0.30833333333333335,1,0,0,188,158.0,0.005319148936170213,0.15425531914893617,0.8404255319148937
datadashboards,1895797037464956928,2,0,1,0,4,9.19047619047619,Viral,3,90,12,0,3,0,0,0.03333333333333333,0,1,0,3,19,2,0,0,0,0.0,0.5625,1,0,0,3,2.0,0.0,0.3333333333333333,0.6666666666666666
datadashboards,1895797037464956928,1,0,0,0,1,0.2608695652173913,Underperformed,0,31,5,0,1,0,0,0.0,0,0,0,3,19,2,0,0,0,0.0,0.25,1,0,0,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,0,0,0,0,0,0.13043478260869565,Underperformed,0,22,3,0,1,0,0,0.18181818181818182,0,0,0,3,19,2,0,0,0,0.0,0.7,1,0,0,0,0.0,0.0,0.0,0.0
thenarrator,772645340935847936,0,0,0,0,0,8.047619047619047,Viral,3,41,6,0,1,0,0,0.0,0,0,0,3,19,2,0,0,0,0.0,0.6,1,0,0,0,0.0,0.0,0.0,0.0
thenarrator,772645340935847936,1,0,0,0,1,0.6190476190476191,Underperformed,0,39,6,0,1,0,0,0.0,0,0,0,3,19,2,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
tsybka,1826161295051337729,0,0,0,0,0,0.32432432432432434,Underperformed,0,123,16,0,1,1,0,0.07317073170731707,0,0,0,3,19,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
AIexey_Stark,1710348465920708608,0,0,0,0,0,0.0625,Underperformed,0,36,5,0,1,0,0,0.1111111111111111,0,0,0,3,19,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
